date_forecast,cfs_d-45,cfs_d-44,cfs_d-43,cfs_d-42,cfs_d-41,cfs_d-40,cfs_d-39,cfs_d-38,cfs_d-37,cfs_d-36,cfs_d-35,cfs_d-34,cfs_d-33,cfs_d-32,cfs_d-31,cfs_d-30,cfs_d-29,cfs_d-28,cfs_d-27,cfs_d-26,cfs_d-25,cfs_d-24,cfs_d-23,cfs_d-22,cfs_d-21,cfs_d-20,cfs_d-19,cfs_d-18,cfs_d-17,cfs_d-16,cfs_d-15,cfs_d-14,cfs_d-13,cfs_d-12,cfs_d-11,cfs_d-10,cfs_d-9,cfs_d-8,cfs_d-7,cfs_d-6,cfs_d-5,cfs_d-4,cfs_d-3,cfs_d-2,cfs_d-1
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.764554183813445
2022-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1170919067215364,1.17761316872428
2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3170919067215365,1.2909327846364884,0.0
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189849108367628,5.385514403292182,0.0,0.2866117969821674
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.650699588477366,2.5135939643347056,0.0,0.2864609053497942,0.2885185185185185
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.064567901234568,2.43048010973937,0.0,0.639519890260631,0.674238683127572,0.3627023319615912
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571810699588477,8.404513031550069,0.0,15.306762688614542,17.193991769547328,17.575829903978057,0.0
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.495775034293551,10.083196159122084,0.0,10.950438957475994,11.582304526748972,16.396268861454047,0.0,16.093676268861454
2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.76130315500686,14.86048010973937,0.0,9.497242798353913,8.926570644718794,7.13164609053498,0.0,3.7322908093278464,0.0
2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.824540466392317,9.41839506172839,0.0,9.299739368998628,8.478737997256518,9.56810699588477,0.0,7.61954732510288,0.0,0.0
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.567366255144034,7.922661179698216,0.0,7.894499314128944,10.140411522633746,11.411097393689989,0.0,15.296872427983535,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1648696844993145,3.82718792866941,0.0,2.52045267489712,2.895445816186557,2.733415637860083,0.0,5.579094650205761,0.0,0.0,0.0,8.928477366255143
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97355281207133,3.307338820301783,0.0,0.6337174211248285,0.6161865569272975,0.132235939643347,0.0,0.6527160493827161,0.0,0.0,0.0,1.4564746227709189,0.0
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222908093278464,0.8346776406035664,0.0,0.2757064471879287,0.2379561042524005,0.1404252400548696,0.0,0.1815226337448559,0.0,0.0,0.0,0.425116598079561,0.0,0.0
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625308641975309,1.6392181069958849,0.0,1.0772427983539092,0.6170233196159121,0.6130315500685871,0.0,0.080877914951989,0.0,0.0,0.0,0.3805075445816185,0.0,0.0,0.0142249657064471
2022-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6151714677640605,2.248436213991769,0.0,1.5262962962962965,0.702949245541838,0.7029218106995884,0.0,0.6586556927297668,0.0,0.0,0.0,0.6072565157750343,0.0,0.0,0.0,0.0
2022-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3782167352537726,2.3689986282578874,0.0,0.6248971193415638,0.5852400548696844,0.6003703703703703,0.0,0.387283950617284,0.0,0.0,0.0,0.1276406035665294,0.0,0.0,0.0002057613168724,0.0,0.0
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4918244170096018,2.4760768175582992,0.0,1.6198902606310015,1.608710562414266,2.25363511659808,0.0,2.1822222222222214,0.0,0.0,0.0,0.9697530864197532,0.0,0.0,0.03559670781893,0.0,0.0,0.0
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.880068587105624,1.2927846364883402,0.0,2.656227709190672,2.845898491083676,3.744636488340192,0.0,3.5269547325102875,0.0,0.0,0.0,2.890534979423869,0.0,0.0,1.8882990397805213,0.0,0.0,0.0,0.020233196159122
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.483086419753086,2.0085185185185184,0.0,4.223703703703704,5.667681755829904,7.43766803840878,0.0,6.862482853223594,0.0,0.0,0.0,3.9044855967078185,0.0,0.0,2.3820850480109743,0.0,0.0,0.0,0.1005898491083676,0.0219341563786008
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69676268861454,6.650727023319615,0.0,7.297201646090535,6.960315500685872,10.510781893004117,0.0,9.193237311385458,0.0,0.0,0.0,7.699094650205763,0.0,0.0,3.210192043895748,0.0,0.0,0.0,0.441275720164609,0.2776268861454046,0.1849245541838134
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.667558299039781,4.899423868312758,0.0,5.679039780521262,6.004595336076818,5.051975308641976,0.0,6.055679012345678,0.0,0.0,0.0,4.947283950617284,0.0,0.0,3.250480109739369,0.0,0.0,0.0,3.057311385459533,1.9388888888888889,1.6937311385459537,1.565377229080933
2022-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.404993141289439,6.420781893004115,0.0,7.258669410150892,5.769341563786009,5.382578875171467,0.0,4.786200274348422,0.0,0.0,0.0,3.025034293552812,0.0,0.0,4.26312757201646,0.0,0.0,0.0,10.372427983539094,10.479423868312756,10.110699588477368,9.311975308641978,0.0
2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.757942386831275,8.420987654320989,0.0,8.422524005486968,7.01477366255144,6.983539094650205,0.0,6.146255144032922,0.0,0.0,0.0,5.00559670781893,0.0,0.0,4.5375720164609055,0.0,0.0,0.0,9.214362139917698,10.119039780521264,9.055514403292182,8.510411522633746,0.0,0.0
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551454046639232,5.715281207133059,0.0,7.449204389574759,5.390452674897119,5.576721536351166,0.0,10.188559670781894,0.0,0.0,0.0,9.509670781893004,0.0,0.0,6.484581618655692,0.0,0.0,0.0,9.312455418381344,10.047448559670782,10.046213991769546,11.886941015089164,0.0,0.0,0.0
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.246351165980795,6.513045267489714,0.0,8.893141289437585,8.796364883401921,9.29323731138546,0.0,7.57471879286694,0.0,0.0,0.0,6.610137174211247,0.0,0.0,6.747805212620027,0.0,0.0,0.0,9.13506172839506,12.320534979423869,12.582469135802468,13.409108367626883,0.0,0.0,0.0,11.1380109739369
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.006639231824417,3.273127572016461,0.0,4.043072702331962,6.03042524005487,7.090576131687244,0.0,7.431810699588477,0.0,0.0,0.0,4.458134430727022,0.0,0.0,5.084677640603567,0.0,0.0,0.0,8.869451303155007,10.964787379972565,9.715349794238684,8.597969821673523,0.0,0.0,0.0,3.785486968449932,0.0
