date_forecast,gefs_d-15,gefs_d-14,gefs_d-13,gefs_d-12,gefs_d-11,gefs_d-10,gefs_d-9,gefs_d-8,gefs_d-7,gefs_d-6,gefs_d-5,gefs_d-4,gefs_d-3,gefs_d-2,gefs_d-1
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1200000032782554,0.0,0.0,0.0,0.0
2022-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000059604644,0.0,0.0,0.0,0.0,0.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5600000381469727,0.6799999952316285,0.1400000035762786,0.0400000005960464,0.0,0.0,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799999952316284,1.640000009536743,2.039999985694885,2.060000014305115,1.740000033378601,1.8200000047683715,0.780000014603138,3.6599999904632567
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,3.220000028610229,7.31200008392334,7.899999904632568,4.020000028610229,3.3859999656677244,0.5200000047683716,0.1200000017881393,0.1200000032782554,0.2000000044703483
2022-07-14,0.0,0.0,0.0,0.0,0.0,3.459999990463257,9.859999847412109,7.699999904632568,10.920000076293944,9.679999923706054,6.459999942779541,7.759999942779541,6.6000000000000005,5.079999923706055,2.8200000286102296
2022-07-15,0.0,0.0,0.0,0.0,3.360000038146973,5.6999999523162845,8.219999885559082,8.939999961853028,2.4800000190734863,3.3800000190734862,4.679999971389771,0.779999989271164,0.0800000011920929,0.6400000125169754,3.5600000381469727
2022-07-16,0.0,0.0,0.0,4.600000047683716,4.07999997138977,4.739999961853028,6.880000019073487,10.965999984741211,17.41999969482422,15.360000038146971,4.640000009536744,2.4000000238418577,0.180000002682209,0.0200000002980232,0.0400000005960464
2022-07-17,0.0,0.0,4.020000028610229,1.3,2.5599999904632567,7.259999942779541,7.619999980926513,6.960000038146973,12.760000038146972,10.879999923706055,12.820000076293946,7.219999980926514,5.139999914169311,1.7399999856948851,1.8019999861717224
2022-07-18,0.0,2.940000009536744,0.9999999880790712,2.8400000095367437,7.520000076293945,2.6199999809265138,5.780000019073486,4.619999980926513,7.500000095367431,1.6,0.3259999990463257,1.3599999785423278,0.1600000023841858,0.1800000011920929,0.0400000005960464
2022-07-19,4.580000019073486,2.1800000190734865,6.340000057220459,6.180000019073487,3.9400000095367433,3.360000038146973,7.579999923706055,3.8400000095367433,5.499999904632569,6.820000076293946,9.839999961853028,12.859999847412109,8.660000038146972,15.939999771118163,9.15999984741211
2022-07-20,4.1999999523162845,5.400000095367432,4.259999990463257,2.7399999618530275,3.600000047683716,3.140000057220459,6.619999980926513,3.5799999713897703,6.939999961853028,2.6200000286102294,5.119999933242798,1.9999999761581424,1.5399999976158143,2.3600000143051147,2.4339999675750734
2022-07-21,3.039999961853028,10.479999923706057,3.5800000190734864,4.4,3.140000057220459,8.15999994277954,1.9399999856948853,2.1799999713897704,0.9799999833106996,1.2599999904632568,0.2200000047683716,0.1800000056624412,1.359999990463257,1.0799999743700028,0.2400000035762786
2022-07-22,5.6200000762939455,1.2,3.2600000381469725,2.424000024795532,3.0800000190734864,2.6,1.1599999904632567,0.2600000068545341,0.360000005364418,0.1000000014901161,0.0,0.0,0.0,0.0200000002980232,0.0
2022-07-23,1.7599999904632568,2.5799999713897703,2.5799999952316286,3.839999914169312,1.3399999856948852,0.4400000005960464,0.5800000131130219,0.559999993443489,0.9400000095367432,0.4000000074505806,0.5199999988079071,1.700000023841858,1.0400000154972076,0.3000000089406967,0.380000002682209
2022-07-24,3.760000038146973,3.259999990463257,3.1,1.119999992847443,2.8800000190734862,1.6599999904632567,2.4399999618530277,1.9200000286102292,1.2600000143051149,1.105999994277954,1.700000023841858,0.7800000160932541,0.4000000029802322,0.2799999982118606,0.080000002682209
2022-07-25,4.180000066757202,2.0,2.5200000286102293,1.4399999856948853,1.1200000047683716,3.7,4.979999923706055,3.6,2.540000009536743,0.6399999976158142,1.0399999916553495,0.1000000014901161,0.0,0.0,0.0200000002980232
2022-07-26,2.839999961853027,5.019999885559082,2.499999976158142,1.199999976158142,1.5,5.040000009536743,6.739999961853028,5.619999980926513,1.5399999856948852,1.5599999904632569,0.0200000002980232,0.0,0.0,0.0200000002980232,0.0
2022-07-27,1.3799999713897706,6.640000057220459,2.4800000190734863,3.3800000190734862,1.8399999856948848,4.180000019073487,4.859999942779541,4.440000009536743,0.5200000047683716,0.0,0.0,0.0,0.0200000002980232,0.0,0.0
2022-07-28,2.9799999713897707,5.7,3.360000038146973,2.5999999761581423,5.519999980926514,7.5,4.660000038146973,1.800000023841858,0.3600000083446503,0.0800000011920929,0.0,0.0,0.0,0.0,0.0
2022-07-29,3.0600000381469727,3.5599999904632567,4.040000057220459,5.720000076293945,10.420000076293944,9.060000133514404,7.999999904632569,6.240000009536743,3.4,2.1599999904632567,4.994000005722046,6.579999923706055,5.379999923706055,9.15999994277954,8.819999980926514
2022-07-30,3.540000009536743,2.9,3.8400000095367433,4.079999923706055,5.180000019073487,7.300000095367432,3.0799999952316286,4.280000019073486,2.8800000190734862,2.5,10.019999980926514,9.859999847412109,0.7799999952316284,0.0800000011920929,0.0
2022-07-31,3.639999961853027,1.5,4.240000057220459,4.259999942779541,3.0599999904632567,1.1200000047683716,1.0800000071525573,0.0400000005960464,0.1000000014901161,0.7800000071525574,0.4200000047683715,0.0,0.0,0.0,0.0
2022-08-01,1.6799999952316285,2.6799999713897704,2.419999933242798,1.6599999904632567,1.4199999809265136,1.3,1.5400000095367432,0.8399999976158142,0.180000002682209,0.1000000014901161,0.0,0.0,0.0,0.0,0.0
2022-08-02,3.4199999809265136,3.219999980926514,1.8200000286102296,3.3799999713897706,1.459999966621399,1.299999976158142,0.700000011920929,0.4200000077486038,0.0400000005960464,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,6.280000019073486,4.960000038146973,3.240000009536743,1.5800000190734864,3.580000066757202,1.399999976158142,2.019999957084656,0.8799999952316284,0.4000000014901161,0.2000000044703483,0.0600000008940696,0.0,0.0400000005960464,0.1200000047683715,0.2400000050663948
2022-08-04,6.939999961853028,5.180000019073487,6.720000076293945,5.4,3.6200000762939455,3.739999961853028,6.8199999809265135,3.599999952316284,2.0799999713897703,0.8600000023841858,0.9599999904632568,0.0,0.0,0.0,0.0
2022-08-05,7.446000003814698,11.460000038146973,3.9,9.780000114440918,5.2999999046325685,7.099999904632568,6.6,9.639999961853029,4.820000076293946,6.919999980926514,4.820000076293946,3.259999990463257,2.780000019073486,2.8,1.2200000002980231
2022-08-06,8.3,3.9800000190734863,11.94000015258789,6.059999942779541,9.339999771118164,12.020000076293943,10.81999988555908,8.000000095367431,8.499999809265137,0.9399999976158142,1.259999978542328,0.4200000017881393,0.0200000002980232,0.0200000002980232,0.0200000002980232
2022-08-07,6.239999961853028,8.699999904632568,4.7,9.320000076293946,7.340000057220459,4.8199999809265135,8.94000015258789,14.580000114440915,11.859999847412109,19.9,34.05999984741211,33.52000045776367,36.45999984741211,44.18000030517578,40.6
2022-08-08,4.020000028610229,5.223999977111816,5.019999980926514,2.5,5.340000057220459,9.179999923706054,4.880000019073487,12.979999923706057,13.860000038146971,10.460000038146973,7.539999961853027,3.4999999523162844,5.140000057220459,4.179999971389771,6.339999961853027
